run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
agiqa3k__rn50__split42__logo_sd1_5__cc_joint__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,cc_joint,100.0,100.0,0.5040666074989841,0.5040666074989841,0.5040666074989841,0.5040666074989841,0.5040666074989841,0.701032134626808,0.5464117230931657,0.7010321346268078
agiqa3k__rn50__split42__logo_sd1_5__ridge_matched__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,ridge_matched,0.75,0.0,0.49461959704537134,0.49461959704537134,0.49461959704537134,0.49461959704537134,0.49461959704537134,0.6928275970372948,0.526741202512847,0.6928275970372948
agiqa3k__rn50__split42__logo_sd1_5__sample_joint__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,sample_joint,100.0,100.0,0.5044685150068374,0.5044685150068374,0.5044685150068374,0.5044685150068374,0.5044685150068374,0.7023978588648183,0.5422009406025411,0.7023978588648185
agiqa3k__rn50__split42__logo_sd1_5__uncentered_joint__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,uncentered_joint,1.0,0.3,0.4933597300492381,0.4933597300492381,0.4933597300492381,0.4933597300492381,0.4933597300492381,0.6921747749356532,0.5269764465753239,0.6921747749356532
agiqa3k__rn50__split42__logo_sd1_5__sample_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,sample_at_cc,100.0,100.0,0.5044685150068374,0.5044685150068374,0.5044685150068374,0.5044685150068374,0.5044685150068374,0.7023978588648183,0.5422009406025411,0.7023978588648185
agiqa3k__rn50__split42__logo_sd1_5__uncentered_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,uncentered_at_cc,100.0,100.0,0.4880159394085737,0.4880159394085737,0.4880159394085737,0.4880159394085737,0.4880159394085737,0.6878290109242716,0.5285611371819333,0.6878290109242715
agiqa3k__rn50__split42__logo_sd1_5__centered_only_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,sd1.5,,centered_only_at_cc,100.0,100.0,0.5036203956044417,0.5036203956044417,0.5036203956044417,0.5036203956044417,0.5036203956044417,0.7003384007326363,0.5521531624367767,0.7003384007326363
agiqa3k__rn50__split42__logo_xl2_2__ridge_fixed__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,ridge_fixed,10.0,0.0,0.48674229336586017,0.48674229336586017,0.48674229336586017,0.48674229336586017,0.48674229336586017,0.5712332662868397,0.4598351650727523,0.5712332662868397
agiqa3k__rn50__split42__logo_xl2_2__cc_alpha10__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,cc_alpha10,10.0,10.0,0.5359832672447484,0.5359832672447484,0.5359832672447484,0.5359832672447484,0.5359832672447484,0.6072024393651465,0.45664826525014035,0.6072024393651464
agiqa3k__rn50__split42__logo_xl2_2__ridge_tuned15__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,ridge_tuned15,0.9090909090909091,0.0,0.49479289703365725,0.49479289703365725,0.49479289703365725,0.49479289703365725,0.49479289703365725,0.5773068086597847,0.4000495721776363,0.5773068086597846
agiqa3k__rn50__split42__logo_xl2_2__cc_joint__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,cc_joint,3.0,3.0,0.5210974172796011,0.5210974172796011,0.5210974172796011,0.5210974172796011,0.5210974172796011,0.5961160287000654,0.4112808299455954,0.5961160287000654
agiqa3k__rn50__split42__logo_xl2_2__ridge_matched__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,ridge_matched,0.5,0.0,0.4861342813407106,0.4861342813407106,0.4861342813407106,0.4861342813407106,0.4861342813407106,0.5687257591730495,0.40566147411352,0.5687257591730495
agiqa3k__rn50__split42__logo_xl2_2__sample_joint__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,sample_joint,10.0,10.0,0.5199582836389153,0.5199582836389153,0.5199582836389153,0.5199582836389153,0.5199582836389153,0.5998658564553534,0.44745118622724234,0.5998658564553535
agiqa3k__rn50__split42__logo_xl2_2__uncentered_joint__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,uncentered_joint,1.0,0.03,0.49645070759930626,0.49645070759930626,0.49645070759930626,0.49645070759930626,0.49645070759930626,0.5782704969861917,0.3994767772171349,0.5782704969861919
agiqa3k__rn50__split42__logo_xl2_2__sample_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,sample_at_cc,3.0,3.0,0.5088300635470333,0.5088300635470333,0.5088300635470333,0.5088300635470333,0.5088300635470333,0.5894123733631644,0.4092195178894336,0.5894123733631644
agiqa3k__rn50__split42__logo_xl2_2__uncentered_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,uncentered_at_cc,3.0,3.0,0.5005619000208219,0.5005619000208219,0.5005619000208219,0.5005619000208219,0.5005619000208219,0.5804115048392141,0.40017190974135286,0.5804115048392141
agiqa3k__rn50__split42__logo_xl2_2__centered_only_at_cc__jointsearch63,AGIQA-3K,42,RN50,logo,xl2.2,,centered_only_at_cc,3.0,3.0,0.5419851637269264,0.5419851637269264,0.5419851637269264,0.5419851637269264,0.5419851637269264,0.6106339846807861,0.5410133143878986,0.6106339846807861
aigciqa2023__rn50__split42__logo_Controlnet__ridge_fixed__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,ridge_fixed,10.0,0.0,0.39881311758198484,0.39881311758198484,0.39881311758198484,0.39881311758198484,0.39881311758198484,0.4205716828246036,0.056395306438887405,0.42057168282460344
aigciqa2023__rn50__split42__logo_Controlnet__cc_alpha10__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,cc_alpha10,10.0,3.0,0.4403618772617328,0.4403618772617328,0.4403618772617328,0.4403618772617328,0.4403618772617328,0.46518154104020254,0.05603300943792641,0.4651815410402024
aigciqa2023__rn50__split42__logo_Controlnet__ridge_tuned15__jointsearch63,AIGCIQA2023,42,RN50,logo,Controlnet,,ridge_tuned15,2.5,0.0,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.42642585266157906,0.4490620439640901,0.051323370332762776,0.44906204396409005
