key,dataset,seed,backbone,regime,family,delta,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC,heldout
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,ridge_matched,0.01,0.970873786407767,0.0,0.8841525274875877,0.6870371144535773,0.7855948209705825,0.6315435524705716,0.47098926794042956,0.9081064934701863,0.45874418135077544,0.7543247572221725,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,sample_joint,0.01,1.0,0.03,0.884152133429503,0.6871417963157176,0.7856469648726103,0.6318862291592053,0.47028178713374585,0.9080645664186388,0.45899427634679135,0.75449768698758,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,uncentered_joint,0.01,1.0,0.03,0.8840209263907961,0.6861196224936487,0.7850702744422224,0.6305896576342739,0.47098926794042956,0.9080716469416025,0.4588385547210319,0.7541752863458666,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,cc_joint,0.02,1.0,0.03,0.8840417237351194,0.6868498668767051,0.7854457953059122,0.6313335809413406,0.47098926794042956,0.9080285749561054,0.45909193336916665,0.7543679378601814,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,ridge_matched,0.02,0.970873786407767,0.0,0.8841525274875877,0.6870371144535773,0.7855948209705825,0.6315435524705716,0.47098926794042956,0.9081064934701863,0.45874418135077544,0.7543247572221725,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,sample_joint,0.02,1.0,0.03,0.884152133429503,0.6871417963157176,0.7856469648726103,0.6318862291592053,0.47028178713374585,0.9080645664186388,0.45899427634679135,0.75449768698758,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,uncentered_joint,0.02,1.0,0.03,0.8840209263907961,0.6861196224936487,0.7850702744422224,0.6305896576342739,0.47098926794042956,0.9080716469416025,0.4588385547210319,0.7541752863458666,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,cc_joint,0.05,1.0,0.03,0.8840417237351194,0.6868498668767051,0.7854457953059122,0.6313335809413406,0.47098926794042956,0.9080285749561054,0.45909193336916665,0.7543679378601814,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,ridge_matched,0.05,0.970873786407767,0.0,0.8841525274875877,0.6870371144535773,0.7855948209705825,0.6315435524705716,0.47098926794042956,0.9081064934701863,0.45874418135077544,0.7543247572221725,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,sample_joint,0.05,1.0,0.03,0.884152133429503,0.6871417963157176,0.7856469648726103,0.6318862291592053,0.47028178713374585,0.9080645664186388,0.45899427634679135,0.75449768698758,
agiqa3k__rn50__split46,AGIQA-3K,46,RN50,core,uncentered_joint,0.05,1.0,0.03,0.8840209263907961,0.6861196224936487,0.7850702744422224,0.6305896576342739,0.47098926794042956,0.9080716469416025,0.4588385547210319,0.7541752863458666,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,cc_joint,0.0,30.0,30.0,0.8516788080774771,0.6210807743886653,0.7363797912330712,0.5776112490676911,0.26354632293267805,0.8632918735072879,0.6028840443225547,0.7128294616035914,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,ridge_matched,0.0,0.15811388300841897,0.0,0.8584666839569642,0.5946182101888692,0.7265424470729167,0.5321048449378604,0.16340804587668883,0.8864822117787409,0.48915807064795297,0.6874825377213755,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,sample_joint,0.0,100.0,30.0,0.8501271222028322,0.6292071203710612,0.7396671212869467,0.584676147590646,0.2877287199609709,0.8587954500722166,0.6637945838161622,0.713876798202816,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,uncentered_joint,0.0,1.0,1.0,0.8571897166816909,0.591586115573962,0.7243879161278264,0.5388091046260884,0.1687140239480563,0.8876964249835829,0.4858747607746806,0.6851640423281117,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,cc_joint,0.005,30.0,30.0,0.8516788080774771,0.6210807743886653,0.7363797912330712,0.5776112490676911,0.26354632293267805,0.8632918735072879,0.6028840443225547,0.7128294616035914,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,ridge_matched,0.005,0.15811388300841897,0.0,0.8584666839569642,0.5946182101888692,0.7265424470729167,0.5321048449378604,0.16340804587668883,0.8864822117787409,0.48915807064795297,0.6874825377213755,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,sample_joint,0.005,100.0,30.0,0.8501271222028322,0.6292071203710612,0.7396671212869467,0.584676147590646,0.2877287199609709,0.8587954500722166,0.6637945838161622,0.713876798202816,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,uncentered_joint,0.005,1.0,1.0,0.8571897166816909,0.591586115573962,0.7243879161278264,0.5388091046260884,0.1687140239480563,0.8876964249835829,0.4858747607746806,0.6851640423281117,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,cc_joint,0.01,30.0,30.0,0.8516788080774771,0.6210807743886653,0.7363797912330712,0.5776112490676911,0.26354632293267805,0.8632918735072879,0.6028840443225547,0.7128294616035914,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,ridge_matched,0.01,0.15811388300841897,0.0,0.8584666839569642,0.5946182101888692,0.7265424470729167,0.5321048449378604,0.16340804587668883,0.8864822117787409,0.48915807064795297,0.6874825377213755,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,sample_joint,0.01,100.0,30.0,0.8501271222028322,0.6292071203710612,0.7396671212869467,0.584676147590646,0.2877287199609709,0.8587954500722166,0.6637945838161622,0.713876798202816,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,uncentered_joint,0.01,1.0,1.0,0.8571897166816909,0.591586115573962,0.7243879161278264,0.5388091046260884,0.1687140239480563,0.8876964249835829,0.4858747607746806,0.6851640423281117,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,cc_joint,0.02,30.0,30.0,0.8516788080774771,0.6210807743886653,0.7363797912330712,0.5776112490676911,0.26354632293267805,0.8632918735072879,0.6028840443225547,0.7128294616035914,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,ridge_matched,0.02,0.15811388300841897,0.0,0.8584666839569642,0.5946182101888692,0.7265424470729167,0.5321048449378604,0.16340804587668883,0.8864822117787409,0.48915807064795297,0.6874825377213755,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,sample_joint,0.02,100.0,30.0,0.8501271222028322,0.6292071203710612,0.7396671212869467,0.584676147590646,0.2877287199609709,0.8587954500722166,0.6637945838161622,0.713876798202816,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,uncentered_joint,0.02,1.0,1.0,0.8571897166816909,0.591586115573962,0.7243879161278264,0.5388091046260884,0.1687140239480563,0.8876964249835829,0.4858747607746806,0.6851640423281117,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,cc_joint,0.05,30.0,30.0,0.8516788080774771,0.6210807743886653,0.7363797912330712,0.5776112490676911,0.26354632293267805,0.8632918735072879,0.6028840443225547,0.7128294616035914,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,ridge_matched,0.05,0.15811388300841897,0.0,0.8584666839569642,0.5946182101888692,0.7265424470729167,0.5321048449378604,0.16340804587668883,0.8864822117787409,0.48915807064795297,0.6874825377213755,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,sample_joint,0.05,100.0,30.0,0.8501271222028322,0.6292071203710612,0.7396671212869467,0.584676147590646,0.2877287199609709,0.8587954500722166,0.6637945838161622,0.713876798202816,
agiqa3k__vit_b_32__split42,AGIQA-3K,42,ViT-B-32,core,uncentered_joint,0.05,1.0,1.0,0.8571897166816909,0.591586115573962,0.7243879161278264,0.5388091046260884,0.1687140239480563,0.8876964249835829,0.4858747607746806,0.6851640423281117,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,cc_joint,0.0,30.0,30.0,0.8544850485821234,0.6121678030902963,0.7333264258362098,0.6036951284539263,0.4045735611996612,0.8706216198763551,0.5983734370752832,0.7290300134359341,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,ridge_matched,0.0,0.15811388300841897,0.0,0.8621415547722018,0.575599888773263,0.7188707217727324,0.5443374884502455,0.323115388110599,0.8990522180032603,0.4667220912896452,0.7018122312048968,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,sample_joint,0.0,3.0,10.0,0.8625525021709988,0.5994069224236774,0.730979712297338,0.576533028344105,0.4011447958783506,0.8865846987262788,0.5117958494030318,0.7237794540219161,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,uncentered_joint,0.0,1.0,0.03,0.865664554226861,0.5912115511828366,0.7284380527048488,0.5777726488009234,0.3820048678625422,0.9041202782815074,0.4548019154386637,0.7126443311943707,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,cc_joint,0.005,30.0,30.0,0.8544850485821234,0.6121678030902963,0.7333264258362098,0.6036951284539263,0.4045735611996612,0.8706216198763551,0.5983734370752832,0.7290300134359341,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,ridge_matched,0.005,0.15811388300841897,0.0,0.8621415547722018,0.575599888773263,0.7188707217727324,0.5443374884502455,0.323115388110599,0.8990522180032603,0.4667220912896452,0.7018122312048968,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,sample_joint,0.005,3.0,10.0,0.8625525021709988,0.5994069224236774,0.730979712297338,0.576533028344105,0.4011447958783506,0.8865846987262788,0.5117958494030318,0.7237794540219161,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,uncentered_joint,0.005,1.0,0.03,0.865664554226861,0.5912115511828366,0.7284380527048488,0.5777726488009234,0.3820048678625422,0.9041202782815074,0.4548019154386637,0.7126443311943707,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,cc_joint,0.01,30.0,30.0,0.8544850485821234,0.6121678030902963,0.7333264258362098,0.6036951284539263,0.4045735611996612,0.8706216198763551,0.5983734370752832,0.7290300134359341,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,ridge_matched,0.01,0.15811388300841897,0.0,0.8621415547722018,0.575599888773263,0.7188707217727324,0.5443374884502455,0.323115388110599,0.8990522180032603,0.4667220912896452,0.7018122312048968,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,sample_joint,0.01,3.0,10.0,0.8625525021709988,0.5994069224236774,0.730979712297338,0.576533028344105,0.4011447958783506,0.8865846987262788,0.5117958494030318,0.7237794540219161,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,uncentered_joint,0.01,1.0,0.03,0.865664554226861,0.5912115511828366,0.7284380527048488,0.5777726488009234,0.3820048678625422,0.9041202782815074,0.4548019154386637,0.7126443311943707,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,cc_joint,0.02,30.0,30.0,0.8544850485821234,0.6121678030902963,0.7333264258362098,0.6036951284539263,0.4045735611996612,0.8706216198763551,0.5983734370752832,0.7290300134359341,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,ridge_matched,0.02,0.15811388300841897,0.0,0.8621415547722018,0.575599888773263,0.7188707217727324,0.5443374884502455,0.323115388110599,0.8990522180032603,0.4667220912896452,0.7018122312048968,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,sample_joint,0.02,3.0,10.0,0.8625525021709988,0.5994069224236774,0.730979712297338,0.576533028344105,0.4011447958783506,0.8865846987262788,0.5117958494030318,0.7237794540219161,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,uncentered_joint,0.02,1.0,0.03,0.865664554226861,0.5912115511828366,0.7284380527048488,0.5777726488009234,0.3820048678625422,0.9041202782815074,0.4548019154386637,0.7126443311943707,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,cc_joint,0.05,30.0,30.0,0.8544850485821234,0.6121678030902963,0.7333264258362098,0.6036951284539263,0.4045735611996612,0.8706216198763551,0.5983734370752832,0.7290300134359341,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,ridge_matched,0.05,0.15811388300841897,0.0,0.8621415547722018,0.575599888773263,0.7188707217727324,0.5443374884502455,0.323115388110599,0.8990522180032603,0.4667220912896452,0.7018122312048968,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,sample_joint,0.05,3.0,10.0,0.8625525021709988,0.5994069224236774,0.730979712297338,0.576533028344105,0.4011447958783506,0.8865846987262788,0.5117958494030318,0.7237794540219161,
agiqa3k__vit_b_32__split43,AGIQA-3K,43,ViT-B-32,core,uncentered_joint,0.05,1.0,0.03,0.865664554226861,0.5912115511828366,0.7284380527048488,0.5777726488009234,0.3820048678625422,0.9041202782815074,0.4548019154386637,0.7126443311943707,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,cc_joint,0.0,100.0,30.0,0.8656200318421386,0.6244830174658118,0.7450515246539753,0.5707694776524818,0.23215692582790196,0.8781855569136884,0.67881241594584,0.7279986984170241,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,ridge_matched,0.0,0.5,0.0,0.8732724041809522,0.6185633151903728,0.7459178596856625,0.5476849605661093,0.22500200983694577,0.906612956626232,0.4549764387147615,0.7211371409174582,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,sample_joint,0.0,100.0,30.0,0.8664176073576599,0.6294368175103453,0.7479272124340026,0.5666695471018833,0.22255808347598996,0.8761989580646454,0.6668407512950282,0.7324470356782913,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,uncentered_joint,0.0,1.0,3.0,0.8710283112120155,0.6133313447729681,0.7421798279924918,0.5480449651263504,0.2262239730174237,0.9052657329650791,0.45822712698056195,0.7167219199023533,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,cc_joint,0.005,100.0,30.0,0.8656200318421386,0.6244830174658118,0.7450515246539753,0.5707694776524818,0.23215692582790196,0.8781855569136884,0.67881241594584,0.7279986984170241,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,ridge_matched,0.005,0.5,0.0,0.8732724041809522,0.6185633151903728,0.7459178596856625,0.5476849605661093,0.22500200983694577,0.906612956626232,0.4549764387147615,0.7211371409174582,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,sample_joint,0.005,100.0,30.0,0.8664176073576599,0.6294368175103453,0.7479272124340026,0.5666695471018833,0.22255808347598996,0.8761989580646454,0.6668407512950282,0.7324470356782913,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,uncentered_joint,0.005,1.0,3.0,0.8710283112120155,0.6133313447729681,0.7421798279924918,0.5480449651263504,0.2262239730174237,0.9052657329650791,0.45822712698056195,0.7167219199023533,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,cc_joint,0.01,100.0,30.0,0.8656200318421386,0.6244830174658118,0.7450515246539753,0.5707694776524818,0.23215692582790196,0.8781855569136884,0.67881241594584,0.7279986984170241,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,ridge_matched,0.01,0.5,0.0,0.8732724041809522,0.6185633151903728,0.7459178596856625,0.5476849605661093,0.22500200983694577,0.906612956626232,0.4549764387147615,0.7211371409174582,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,sample_joint,0.01,100.0,30.0,0.8664176073576599,0.6294368175103453,0.7479272124340026,0.5666695471018833,0.22255808347598996,0.8761989580646454,0.6668407512950282,0.7324470356782913,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,uncentered_joint,0.01,1.0,3.0,0.8710283112120155,0.6133313447729681,0.7421798279924918,0.5480449651263504,0.2262239730174237,0.9052657329650791,0.45822712698056195,0.7167219199023533,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,cc_joint,0.02,100.0,30.0,0.8656200318421386,0.6244830174658118,0.7450515246539753,0.5707694776524818,0.23215692582790196,0.8781855569136884,0.67881241594584,0.7279986984170241,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,ridge_matched,0.02,0.5,0.0,0.8732724041809522,0.6185633151903728,0.7459178596856625,0.5476849605661093,0.22500200983694577,0.906612956626232,0.4549764387147615,0.7211371409174582,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,sample_joint,0.02,100.0,30.0,0.8664176073576599,0.6294368175103453,0.7479272124340026,0.5666695471018833,0.22255808347598996,0.8761989580646454,0.6668407512950282,0.7324470356782913,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,uncentered_joint,0.02,1.0,3.0,0.8710283112120155,0.6133313447729681,0.7421798279924918,0.5480449651263504,0.2262239730174237,0.9052657329650791,0.45822712698056195,0.7167219199023533,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,cc_joint,0.05,100.0,30.0,0.8656200318421386,0.6244830174658118,0.7450515246539753,0.5707694776524818,0.23215692582790196,0.8781855569136884,0.67881241594584,0.7279986984170241,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,ridge_matched,0.05,0.5,0.0,0.8732724041809522,0.6185633151903728,0.7459178596856625,0.5476849605661093,0.22500200983694577,0.906612956626232,0.4549764387147615,0.7211371409174582,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,sample_joint,0.05,100.0,30.0,0.8664176073576599,0.6294368175103453,0.7479272124340026,0.5666695471018833,0.22255808347598996,0.8761989580646454,0.6668407512950282,0.7324470356782913,
agiqa3k__vit_b_32__split44,AGIQA-3K,44,ViT-B-32,core,uncentered_joint,0.05,1.0,3.0,0.8710283112120155,0.6133313447729681,0.7421798279924918,0.5480449651263504,0.2262239730174237,0.9052657329650791,0.45822712698056195,0.7167219199023533,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,cc_joint,0.0,10.0,30.0,0.8861830952529204,0.7092304110242534,0.7977067531385869,0.6369215905898158,0.38151822734290763,0.8856392562296989,0.537586234374057,0.7834557316425532,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,ridge_matched,0.0,0.25,0.0,0.8964992022479628,0.6923031045170115,0.7944011533824871,0.61476057202297,0.3411747691558905,0.9143598878183946,0.4332811366394694,0.7698653045818005,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,sample_joint,0.0,10.0,30.0,0.8835484272075124,0.7081932509341279,0.7958708390708201,0.6329517906639678,0.3890595114759132,0.8829345431867273,0.5352760198164331,0.7809874064215309,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,uncentered_joint,0.0,10.0,100.0,0.8917793356903119,0.6764870409634756,0.7841331883268937,0.5985374121780027,0.2862150481183359,0.9111421491630322,0.44350545450386425,0.7619747955356079,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,cc_joint,0.005,10.0,30.0,0.8861830952529204,0.7092304110242534,0.7977067531385869,0.6369215905898158,0.38151822734290763,0.8856392562296989,0.537586234374057,0.7834557316425532,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,ridge_matched,0.005,0.25,0.0,0.8964992022479628,0.6923031045170115,0.7944011533824871,0.61476057202297,0.3411747691558905,0.9143598878183946,0.4332811366394694,0.7698653045818005,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,sample_joint,0.005,10.0,30.0,0.8835484272075124,0.7081932509341279,0.7958708390708201,0.6329517906639678,0.3890595114759132,0.8829345431867273,0.5352760198164331,0.7809874064215309,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,uncentered_joint,0.005,10.0,100.0,0.8917793356903119,0.6764870409634756,0.7841331883268937,0.5985374121780027,0.2862150481183359,0.9111421491630322,0.44350545450386425,0.7619747955356079,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,cc_joint,0.01,10.0,30.0,0.8861830952529204,0.7092304110242534,0.7977067531385869,0.6369215905898158,0.38151822734290763,0.8856392562296989,0.537586234374057,0.7834557316425532,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,ridge_matched,0.01,0.25,0.0,0.8964992022479628,0.6923031045170115,0.7944011533824871,0.61476057202297,0.3411747691558905,0.9143598878183946,0.4332811366394694,0.7698653045818005,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,sample_joint,0.01,10.0,30.0,0.8835484272075124,0.7081932509341279,0.7958708390708201,0.6329517906639678,0.3890595114759132,0.8829345431867273,0.5352760198164331,0.7809874064215309,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,uncentered_joint,0.01,10.0,100.0,0.8917793356903119,0.6764870409634756,0.7841331883268937,0.5985374121780027,0.2862150481183359,0.9111421491630322,0.44350545450386425,0.7619747955356079,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,cc_joint,0.02,10.0,30.0,0.8861830952529204,0.7092304110242534,0.7977067531385869,0.6369215905898158,0.38151822734290763,0.8856392562296989,0.537586234374057,0.7834557316425532,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,ridge_matched,0.02,0.25,0.0,0.8964992022479628,0.6923031045170115,0.7944011533824871,0.61476057202297,0.3411747691558905,0.9143598878183946,0.4332811366394694,0.7698653045818005,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,sample_joint,0.02,10.0,30.0,0.8835484272075124,0.7081932509341279,0.7958708390708201,0.6329517906639678,0.3890595114759132,0.8829345431867273,0.5352760198164331,0.7809874064215309,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,uncentered_joint,0.02,10.0,100.0,0.8917793356903119,0.6764870409634756,0.7841331883268937,0.5985374121780027,0.2862150481183359,0.9111421491630322,0.44350545450386425,0.7619747955356079,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,cc_joint,0.05,10.0,30.0,0.8861830952529204,0.7092304110242534,0.7977067531385869,0.6369215905898158,0.38151822734290763,0.8856392562296989,0.537586234374057,0.7834557316425532,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,ridge_matched,0.05,0.25,0.0,0.8964992022479628,0.6923031045170115,0.7944011533824871,0.61476057202297,0.3411747691558905,0.9143598878183946,0.4332811366394694,0.7698653045818005,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,sample_joint,0.05,10.0,30.0,0.8835484272075124,0.7081932509341279,0.7958708390708201,0.6329517906639678,0.3890595114759132,0.8829345431867273,0.5352760198164331,0.7809874064215309,
agiqa3k__vit_b_32__split45,AGIQA-3K,45,ViT-B-32,core,uncentered_joint,0.05,10.0,100.0,0.8917793356903119,0.6764870409634756,0.7841331883268937,0.5985374121780027,0.2862150481183359,0.9111421491630322,0.44350545450386425,0.7619747955356079,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,cc_joint,0.0,3.0,1.0,0.8748190098388333,0.653817682874152,0.7643183463564927,0.6108376823913984,0.4103388678765452,0.8987268304531908,0.4921253091711783,0.7340039283295686,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,ridge_matched,0.0,0.75,0.0,0.8769990034909001,0.6559850749696778,0.766492039230289,0.6110993478804548,0.41943964370797643,0.9023264361815935,0.4708242307778078,0.7374359063651142,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,sample_joint,0.0,1.0,0.1,0.8769370603348023,0.6562631093965611,0.7666000848656818,0.6111289132140968,0.4156128157081873,0.9018697577155982,0.47256290373292575,0.736615929432907,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,uncentered_joint,0.0,3.0,3.0,0.8753860242252633,0.6510026489979596,0.7631943366116114,0.6085010970937627,0.4145676736074046,0.9017519721146257,0.4725287391149102,0.7342734045386523,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,cc_joint,0.005,3.0,1.0,0.8748190098388333,0.653817682874152,0.7643183463564927,0.6108376823913984,0.4103388678765452,0.8987268304531908,0.4921253091711783,0.7340039283295686,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,ridge_matched,0.005,0.75,0.0,0.8769990034909001,0.6559850749696778,0.766492039230289,0.6110993478804548,0.41943964370797643,0.9023264361815935,0.4708242307778078,0.7374359063651142,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,sample_joint,0.005,1.0,0.1,0.8769370603348023,0.6562631093965611,0.7666000848656818,0.6111289132140968,0.4156128157081873,0.9018697577155982,0.47256290373292575,0.736615929432907,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,uncentered_joint,0.005,3.0,3.0,0.8753860242252633,0.6510026489979596,0.7631943366116114,0.6085010970937627,0.4145676736074046,0.9017519721146257,0.4725287391149102,0.7342734045386523,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,cc_joint,0.01,3.0,1.0,0.8748190098388333,0.653817682874152,0.7643183463564927,0.6108376823913984,0.4103388678765452,0.8987268304531908,0.4921253091711783,0.7340039283295686,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,ridge_matched,0.01,0.75,0.0,0.8769990034909001,0.6559850749696778,0.766492039230289,0.6110993478804548,0.41943964370797643,0.9023264361815935,0.4708242307778078,0.7374359063651142,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,sample_joint,0.01,1.0,0.1,0.8769370603348023,0.6562631093965611,0.7666000848656818,0.6111289132140968,0.4156128157081873,0.9018697577155982,0.47256290373292575,0.736615929432907,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,uncentered_joint,0.01,3.0,3.0,0.8753860242252633,0.6510026489979596,0.7631943366116114,0.6085010970937627,0.4145676736074046,0.9017519721146257,0.4725287391149102,0.7342734045386523,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,cc_joint,0.02,3.0,1.0,0.8748190098388333,0.653817682874152,0.7643183463564927,0.6108376823913984,0.4103388678765452,0.8987268304531908,0.4921253091711783,0.7340039283295686,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,ridge_matched,0.02,0.75,0.0,0.8769990034909001,0.6559850749696778,0.766492039230289,0.6110993478804548,0.41943964370797643,0.9023264361815935,0.4708242307778078,0.7374359063651142,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,sample_joint,0.02,1.0,0.1,0.8769370603348023,0.6562631093965611,0.7666000848656818,0.6111289132140968,0.4156128157081873,0.9018697577155982,0.47256290373292575,0.736615929432907,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,uncentered_joint,0.02,3.0,3.0,0.8753860242252633,0.6510026489979596,0.7631943366116114,0.6085010970937627,0.4145676736074046,0.9017519721146257,0.4725287391149102,0.7342734045386523,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,cc_joint,0.05,3.0,1.0,0.8748190098388333,0.653817682874152,0.7643183463564927,0.6108376823913984,0.4103388678765452,0.8987268304531908,0.4921253091711783,0.7340039283295686,
