run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
agiqa3k__vit_b_32__split42__cc_joint__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,cc_joint,30.0,30.0,0.8516788080774771,0.6210807743886653,0.7363797912330712,0.5776112490676911,0.26354632293267805,0.8632918735072879,0.6028840443225547,0.7128294616035914
agiqa3k__vit_b_32__split42__ridge_matched__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,ridge_matched,0.15811388300841897,0.0,0.8584666839569642,0.5946182101888692,0.7265424470729167,0.5321048449378604,0.16340804587668883,0.8864822117787409,0.48915807064795297,0.6874825377213755
agiqa3k__vit_b_32__split42__sample_joint__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,sample_joint,100.0,30.0,0.8501271222028322,0.6292071203710612,0.7396671212869467,0.584676147590646,0.2877287199609709,0.8587954500722166,0.6637945838161622,0.713876798202816
agiqa3k__vit_b_32__split42__uncentered_joint__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,uncentered_joint,1.0,1.0,0.8571897166816909,0.591586115573962,0.7243879161278264,0.5388091046260884,0.1687140239480563,0.8876964249835829,0.4858747607746806,0.6851640423281117
agiqa3k__vit_b_32__split42__sample_at_cc__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,sample_at_cc,30.0,30.0,0.8548571620352116,0.6302019893167512,0.7425295756759813,0.5808553975708612,0.2662314694112185,0.8634940987207501,0.5951678291014865,0.7199047510050088
agiqa3k__vit_b_32__split42__uncentered_at_cc__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,uncentered_at_cc,30.0,30.0,0.8520543676144758,0.5817846382283579,0.7169195029214168,0.5355688310119696,0.1753384571765514,0.8849329043593682,0.49279704672116614,0.6741834178594165
agiqa3k__vit_b_32__split42__centered_only_at_cc__jointsearch63,AGIQA-3K,42,ViT-B-32,core,,,centered_only_at_cc,30.0,30.0,0.8439150286223526,0.626005256950386,0.7349601427863692,0.5839470653849856,0.28787342845382635,0.8489986660252451,0.6412211370975708,0.7164470918027033
agiqa3k__vit_b_32__split43__ridge_fixed__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.8454590113231617,0.5479888902048545,0.6967239507640082,0.545956204001134,0.3193267138518181,0.8875389424452225,0.5459826460134035,0.6607870951973822
agiqa3k__vit_b_32__split43__cc_alpha10__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,cc_alpha10,10.0,10.0,0.8622976627757047,0.6088949152632571,0.7355962890194809,0.5988015685688531,0.39876936900346305,0.8867447583779634,0.5449556938880369,0.7276749306367897
agiqa3k__vit_b_32__split43__ridge_tuned15__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,ridge_tuned15,0.3225806451612903,0.0,0.8654748087653221,0.5849939410896784,0.7252343749275003,0.5624377782157508,0.34015869580353464,0.9029463147714256,0.45692152234064193,0.7113283050548809
